city,country,host,id,price,review,stars,timestamp,titre
"al sharq, sharjah",united arab emirates,besthoteloffers.net,2330817,1193.0,6.3,3,2018-06-24 12:51:48.017913,aldar hotel
"al gharb, sharjah",united arab emirates,besthoteloffers.net,1190601,1434.0,7.0,3,2018-06-24 12:51:48.017913,nejoum al emarat
"trade centre 1, dubai",united arab emirates,besthoteloffers.net,1708874,3099.0,8.6,5,2018-06-24 12:51:48.017913,millennium plaza hotel dubai
"tourist club area, abu dhabi",united arab emirates,besthoteloffers.net,2293277,1566.0,9.2,4,2018-06-24 12:51:48.017913,southern sun hotel tourist club area
"al khan, sharjah",united arab emirates,besthoteloffers.net,1416439,1475.0,7.6,4,2018-06-24 12:51:48.017913,emirates stars hotel apartments sharjah
"bain al jessrain, abu dhabi",united arab emirates,besthoteloffers.net,1534718,3181.0,9.1,4,2018-06-24 12:51:48.017913,traders hotel qaryat al beri abu dhabi
"dubai marina, dubai",united arab emirates,besthoteloffers.net,1599253,4602.0,9.0,5,2018-06-24 12:51:48.017913,sofitel dubai jumeirah beach
"al wahdah, abu dhabi",united arab emirates,besthoteloffers.net,1707740,1625.0,8.1,3,2018-06-24 12:51:48.017913,centro al manhal by rotana
"trade centre 1, dubai",united arab emirates,besthoteloffers.net,1680915,3262.0,8.8,5,2018-06-24 12:51:48.017913,nassima royal hotel
"industrial area, sharjah",united arab emirates,besthoteloffers.net,1800239,1316.0,7.4,4,2018-06-24 12:51:48.017913,royal grand suite hotel
"yas island, abu dhabi",united arab emirates,besthoteloffers.net,1539114,4663.0,9.1,5,2018-06-24 12:51:48.017913,yas viceroy abu dhabi
"barsha heights, dubai",united arab emirates,besthoteloffers.net,1879472,2039.0,8.7,4,2018-06-24 12:51:48.017913,mercure dubai barsha heights hotel suites
"al sharq, sharjah",united arab emirates,besthoteloffers.net,1063877,1392.0,7.7,4,2018-06-24 12:51:48.017913,swiss-belhotel sharjah
"al qasimia, sharjah",united arab emirates,besthoteloffers.net,1680493,2122.0,6.7,3,2018-06-24 12:51:48.017913,al bustan tower hotel suites
"al markaziyah, abu dhabi",united arab emirates,besthoteloffers.net,2081235,2096.0,9.1,5,2018-06-24 12:51:48.017913,royal rose hotel
"downtown dubai complex, dubai",united arab emirates,besthoteloffers.net,1976188,2950.0,7.4,5,2018-06-24 12:51:48.017913,damac maison mall street
"tourist club area, abu dhabi",united arab emirates,besthoteloffers.net,1260428,2388.0,8.5,5,2018-06-24 12:51:48.017913,vision hotel apartments deluxe
"al majaz, sharjah",united arab emirates,besthoteloffers.net,2968340,1458.0,7.8,3,2018-06-24 12:51:48.017913,al majaz hotel sharjah
"business bay, dubai",united arab emirates,besthoteloffers.net,1743580,3196.0,8.0,4,2018-06-24 12:51:48.017913,city premiere hotel apartments
"dubai marina, dubai",united arab emirates,besthoteloffers.net,1494864,4420.0,9.0,4,2018-06-24 12:51:48.017913,arjaan by rotana dubai media city
"al heera suburb, sharjah",united arab emirates,besthoteloffers.net,1502489,2653.0,6.6,4,2018-06-24 12:51:48.017913,verona resort sharjah
"yas island, abu dhabi",united arab emirates,besthoteloffers.net,1534714,2663.0,8.9,4,2018-06-24 12:51:48.017913,yas island rotana
"difc, dubai",united arab emirates,besthoteloffers.net,1180700,2981.0,9.0,5,2018-06-24 12:51:48.017913,roda al murooj hotel
"al khaledia, sharjah",united arab emirates,besthoteloffers.net,1475376,2841.0,7.9,4,2018-06-24 12:51:48.017913,sharjah grand hotel a member of barcelo hotel group
"yas island, abu dhabi",united arab emirates,besthoteloffers.net,2257586,2300.0,8.7,3,2018-06-24 12:51:48.017913,park inn by radisson abu dhabi yas island
"al bu daniq, sharjah",united arab emirates,besthoteloffers.net,1311092,1793.0,7.8,4,2018-06-24 12:51:48.017913,rayan hotel sharjah
"al markaziyah, abu dhabi",united arab emirates,besthoteloffers.net,1213579,1890.0,8.8,5,2018-06-24 12:51:48.017913,corniche hotel abu dhabi
"dubai marina, dubai",united arab emirates,besthoteloffers.net,1845419,3024.0,9.0,5,2018-06-24 12:51:48.017913,ja ocean view hotel
"abu dhabi, united arab emirates",united arab emirates,besthoteloffers.net,1494899,2226.0,7.8,4,2018-06-24 12:51:48.017913,mafraq hotel
"al khan, sharjah",united arab emirates,besthoteloffers.net,1787618,1909.0,8.1,4,2018-06-24 12:51:48.017913,time ruby hotel apartments
"downtown dubai complex, dubai",united arab emirates,besthoteloffers.net,1543696,7959.0,8.8,5,2018-06-24 12:51:48.017913,the address dubai mall hotel
"al majaz, sharjah",united arab emirates,besthoteloffers.net,1214956,1842.0,6.7,4,2018-06-24 12:51:48.017913,royal crown suites
"al nahyan, abu dhabi",united arab emirates,besthoteloffers.net,1494712,1423.0,7.8,4,2018-06-24 12:51:48.017913,one to one hotel - the village
"difc, dubai",united arab emirates,besthoteloffers.net,1604064,1816.0,7.3,4,2018-06-24 12:51:48.017913,emirates grand hotel
"bur dubai, dubai",united arab emirates,besthoteloffers.net,2526009,1344.0,6.2,4,2018-06-24 12:51:48.017913,reflections hotel
"bur dubai, dubai",united arab emirates,besthoteloffers.net,3646557,1828.0,,4,2018-06-24 12:51:48.017913,form hotel dubai
"ajman, united arab emirates",united arab emirates,besthoteloffers.net,1502438,1806.0,7.9,4,2018-06-24 12:51:48.017913,ramada hotel & suites ajman
"dubai, united arab emirates",united arab emirates,besthoteloffers.net,1049189,1849.0,8.1,4,2018-06-24 12:51:48.017913,metropolitan hotel dubai
"jebel dhanna, united arab emirates",united arab emirates,besthoteloffers.net,1533135,3898.0,9.0,5,2018-06-24 12:51:48.017913,danat jebel dhanna resort
"trade centre 2, dubai",united arab emirates,besthoteloffers.net,1281989,7163.0,9.0,5,2018-06-24 12:51:48.017913,jumeirah living world trade centre residence suites and hotel apartments
"palm jumeirah, dubai",united arab emirates,besthoteloffers.net,1984769,6308.0,9.1,5,2018-06-24 12:51:48.017913,waldorf astoria dubai palm jumeirah
"port saeed, dubai",united arab emirates,besthoteloffers.net,1540618,1533.0,7.8,2,2018-06-24 12:51:48.017913,ibis deira city centre
"deira, dubai",united arab emirates,besthoteloffers.net,1703532,1433.0,7.2,4,2018-06-24 12:51:48.017913,hues boutique hotel
"dubai city centre, dubai",united arab emirates,besthoteloffers.net,1970780,1740.0,6.0,2,2018-06-24 12:51:48.017913,phoenicia hotel dubai
"barsha heights, dubai",united arab emirates,besthoteloffers.net,2823731,2207.0,8.1,4,2018-06-24 12:51:48.017913,atana hotel
"al hosn, abu dhabi",united arab emirates,besthoteloffers.net,1317530,1624.0,7.1,4,2018-06-24 12:51:48.017913,sheraton al khalidiya hotel
"tourist club area, abu dhabi",united arab emirates,besthoteloffers.net,1706697,1619.0,8.8,4,2018-06-24 12:51:48.017913,ramada downtown abu dhabi
"al sufouh, dubai",united arab emirates,besthoteloffers.net,1546638,2770.0,8.7,4,2018-06-24 12:51:48.017913,fraser suites dubai
"al barsha, dubai",united arab emirates,besthoteloffers.net,1597669,1543.0,7.2,4,2018-06-24 12:51:48.017913,cassells al barsha hotel
"al garhoud, dubai",united arab emirates,besthoteloffers.net,1543719,1735.0,9.0,3,2018-06-24 12:51:48.017913,premier inn dubai international airport
"palm jumeirah, dubai",united arab emirates,besthoteloffers.net,3013117,7349.0,9.5,5,2018-06-24 12:51:48.017913,five palm jumeirah dubai
"deira, dubai",united arab emirates,besthoteloffers.net,1197807,1658.0,8.1,5,2018-06-24 12:51:48.017913,jood palace hotel dubai
"business bay, dubai",united arab emirates,besthoteloffers.net,2957375,5000.0,8.6,5,2018-06-24 12:51:48.017913,w dubai al habtoor city
"al hudaiba, dubai",united arab emirates,besthoteloffers.net,1656053,2388.0,8.0,4,2018-06-24 12:51:48.017913,ramada jumeirah
"al bada'a, dubai",united arab emirates,besthoteloffers.net,1197824,2227.0,8.1,4,2018-06-24 12:51:48.017913,jumeirah rotana
"al mina, dubai",united arab emirates,besthoteloffers.net,1728134,2219.0,7.8,4,2018-06-24 12:51:48.017913,mercure gold hotel al mina road dubai
"barsha heights, dubai",united arab emirates,besthoteloffers.net,3011764,1888.0,9.8,4,2018-06-24 12:51:48.017913,dusit d2 kenz hotel dubai
"deira, dubai",united arab emirates,besthoteloffers.net,1397187,2069.0,7.2,4,2018-06-24 12:51:48.017913,star metro deira hotel dubai
"deira, dubai",united arab emirates,besthoteloffers.net,1197793,2801.0,8.9,5,2018-06-24 12:51:48.017913,hyatt regency dubai
"downtown dubai complex, dubai",united arab emirates,besthoteloffers.net,1708148,1885.0,7.1,4,2018-06-24 12:51:48.017913,m hotel downtown by millennium
"deira, dubai",united arab emirates,besthoteloffers.net,1795836,1009.0,3.6,3,2018-06-24 12:51:48.017913,delmon palace hotel
"dubai marina, dubai",united arab emirates,besthoteloffers.net,1317862,4430.0,7.6,4,2018-06-24 12:51:48.017913,tamani marina hotel and hotel apartments
"palm jumeirah, dubai",united arab emirates,besthoteloffers.net,3120810,4665.0,8.8,5,2018-06-24 12:51:48.017913,dukes dubai
"bur dubai, dubai",united arab emirates,besthoteloffers.net,3184740,1757.0,8.4,4,2018-06-24 12:51:48.017913,goldstate hotel
"bur dubai, dubai",united arab emirates,besthoteloffers.net,2671528,2886.0,9.0,5,2018-06-24 12:51:48.017913,hyatt regency dubai creek heights
"dubai city centre, dubai",united arab emirates,besthoteloffers.net,1180659,1220.0,6.1,3,2018-06-24 12:51:48.017913,york international hotel
"al garhoud, dubai",united arab emirates,besthoteloffers.net,1197796,2101.0,8.2,4,2018-06-24 12:51:48.017913,millennium airport hotel dubai
"bur dubai, dubai",united arab emirates,besthoteloffers.net,1335202,7615.0,9.8,5,2018-06-24 12:51:48.017913,raffles dubai
"al barsha, dubai",united arab emirates,besthoteloffers.net,1541916,1792.0,7.8,4,2018-06-24 12:51:48.017913,ramada chelsea al barsha
"trade centre 1, dubai",united arab emirates,besthoteloffers.net,1197828,2738.0,8.6,4,2018-06-24 12:51:48.017913,towers rotana - dubai
"trade centre 1, dubai",united arab emirates,besthoteloffers.net,2689920,2150.0,5.4,2,2018-06-24 12:51:48.017913,emirates grand hotel apartments
"bur dubai, dubai",united arab emirates,besthoteloffers.net,1198963,6233.0,9.2,5,2018-06-24 12:51:48.017913,grand hyatt dubai
"al barsha, dubai",united arab emirates,besthoteloffers.net,1552543,2187.0,8.7,3,2018-06-24 12:51:48.017913,centro barsha by rotana
"al barsha, dubai",united arab emirates,besthoteloffers.net,1283294,2427.0,8.2,4,2018-06-24 12:51:48.017913,al barsha hotel apartments by mondo
"al barsha, dubai",united arab emirates,besthoteloffers.net,1736219,2302.0,8.9,5,2018-06-24 12:51:48.017913,coral dubai al barsha hotel
"al barsha, dubai",united arab emirates,besthoteloffers.net,1197813,1712.0,8.3,4,2018-06-24 12:51:48.017913,donatello hotel
"deira, dubai",united arab emirates,besthoteloffers.net,2353854,2288.0,8.9,4,2018-06-24 12:51:48.017913,hyatt place dubai / al rigga
"deira, dubai",united arab emirates,besthoteloffers.net,1728125,1805.0,7.8,4,2018-06-24 12:51:48.017913,landmark grand hotel
"difc, dubai",united arab emirates,besthoteloffers.net,2077127,2375.0,8.0,4,2018-06-24 12:51:48.017913,carlton downtown hotel
"deira, dubai",united arab emirates,besthoteloffers.net,1643895,1670.0,6.0,4,2018-06-24 12:51:48.017913,grand central hotel dubai
"palm jumeirah, dubai",united arab emirates,besthoteloffers.net,1643961,19509.0,9.9,5,2018-06-24 12:51:48.017913,one&only the palm dubai
"business bay, dubai",united arab emirates,besthoteloffers.net,2433962,3452.0,8.7,5,2018-06-24 12:51:48.017913,damac maison canal views
"dubai, united arab emirates",united arab emirates,besthoteloffers.net,1554098,3165.0,9.1,5,2018-06-24 12:51:48.017913,the meydan hotel
"downtown dubai complex, dubai",united arab emirates,besthoteloffers.net,3479221,4628.0,,5,2018-06-24 12:51:48.017913,damac maison royale the distinction
"bur dubai, dubai",united arab emirates,besthoteloffers.net,3346943,1352.0,,3,2018-06-24 12:51:48.017913,rove healthcare city
"hor al anz east, dubai",united arab emirates,besthoteloffers.net,1395971,1764.0,6.8,4,2018-06-24 12:51:48.017913,al manar hotel apartments
"jebel ali, dubai",united arab emirates,besthoteloffers.net,1543857,3922.0,8.9,5,2018-06-24 12:51:48.017913,ja jebel ali beach hotel
"al barsha, dubai",united arab emirates,besthoteloffers.net,1708811,1498.0,7.1,4,2018-06-24 12:51:48.017913,grand excelsior hotel al barsha
"al twar, dubai",united arab emirates,besthoteloffers.net,1682088,1908.0,6.0,3,2018-06-24 12:51:48.017913,fortune plaza hotel
"dubai marina, dubai",united arab emirates,besthoteloffers.net,1679463,1885.0,7.3,4,2018-06-24 12:51:48.017913,marina byblos hotel
"dubai marina, dubai",united arab emirates,besthoteloffers.net,1542873,2767.0,7.8,4,2018-06-24 12:51:48.017913,suha hotel apartments by mondo
"deira, dubai",united arab emirates,besthoteloffers.net,1197791,1765.0,8.3,4,2018-06-24 12:51:48.017913,coral dubai deira hotel
"business bay, dubai",united arab emirates,besthoteloffers.net,1814995,3748.0,9.3,5,2018-06-24 12:51:48.017913,the oberoi dubai
"bur dubai, dubai",united arab emirates,besthoteloffers.net,1197826,1433.0,6.9,4,2018-06-24 12:51:48.017913,regent palace hotel dubai
"bur dubai, dubai",united arab emirates,besthoteloffers.net,1214857,1921.0,8.1,4,2018-06-24 12:51:48.017913,majestic hotel tower dubai
"downtown dubai complex, dubai",united arab emirates,besthoteloffers.net,2957366,2659.0,9.1,3,2018-06-24 12:51:48.017913,rove downtown dubai
"bur dubai, dubai",united arab emirates,besthoteloffers.net,1199078,1236.0,7.8,3,2018-06-24 12:51:48.017913,arabian park hotel
"dubai marina, dubai",united arab emirates,besthoteloffers.net,1526791,2482.0,7.3,4,2018-06-24 12:51:48.017913,lotus hotel apartments & spa dubai
"deira, dubai",united arab emirates,besthoteloffers.net,1680473,1912.0,7.9,5,2018-06-24 12:51:48.017913,asiana hotel dubai
"deira, dubai",united arab emirates,besthoteloffers.net,1197801,1240.0,5.1,3,2018-06-24 12:51:48.017913,royal falcon hotel
"port saeed, dubai",united arab emirates,besthoteloffers.net,1049214,3170.0,9.4,5,2018-06-24 12:51:48.017913,park hyatt dubai
"bur dubai, dubai",united arab emirates,besthoteloffers.net,1180733,2803.0,8.8,4,2018-06-24 12:51:48.017913,burjuman arjaan by rotana - dubai
"dubai marina, dubai",united arab emirates,besthoteloffers.net,1982098,2963.0,7.9,4,2018-06-24 12:51:48.017913,hawthorn suites by wyndham dubai
"barsha heights, dubai",united arab emirates,besthoteloffers.net,1709459,2110.0,7.7,4,2018-06-24 12:51:48.017913,first central hotel apartments
"deira, dubai",united arab emirates,besthoteloffers.net,1213953,1666.0,5.9,3,2018-06-24 12:51:48.017913,sun and sands hotel
"dubai marina, dubai",united arab emirates,besthoteloffers.net,1538809,2718.0,8.0,4,2018-06-24 12:51:48.017913,media one hotel dubai
"port saeed, dubai",united arab emirates,besthoteloffers.net,1335232,2290.0,8.5,5,2018-06-24 12:51:48.017913,somewhere hotel apartment
"deira, dubai",united arab emirates,besthoteloffers.net,2671355,1377.0,7.1,3,2018-06-24 12:51:48.017913,al sarab hotel
"al barsha, dubai",united arab emirates,besthoteloffers.net,1502382,2386.0,8.2,4,2018-06-24 12:51:48.017913,al khoory hotel apartments
"barsha heights, dubai",united arab emirates,besthoteloffers.net,2659241,2669.0,8.3,5,2018-06-24 12:51:48.017913,media rotana hotel
"bur dubai, dubai",united arab emirates,besthoteloffers.net,1180712,2640.0,7.8,5,2018-06-24 12:51:48.017913,baity hotel apartments
"discovery gardens, dubai",united arab emirates,besthoteloffers.net,2042887,1501.0,5.5,3,2018-06-24 12:51:48.017913,parkside suites - discovery gardens
"al nahda, dubai",united arab emirates,besthoteloffers.net,1405481,2640.0,7.2,4,2018-06-24 12:51:48.017913,emirates stars hotel apartments
"bur dubai, dubai",united arab emirates,besthoteloffers.net,1197817,1224.0,5.9,3,2018-06-24 12:51:48.017913,fortune karama hotel
"barsha heights, dubai",united arab emirates,besthoteloffers.net,1980211,1474.0,5.7,3,2018-06-24 12:51:48.017913,grand midwest reve
"jumeirah, dubai",united arab emirates,besthoteloffers.net,1197787,3631.0,7.9,5,2018-06-24 12:51:48.017913,dubai marine beach resort and spa
"al jafiliya, dubai",united arab emirates,besthoteloffers.net,3416088,1868.0,9.4,3,2018-06-24 12:51:48.017913,rove trade centre
"dubai marina, dubai",united arab emirates,besthoteloffers.net,1197835,6886.0,9.2,5,2018-06-24 12:51:48.017913,ja oasis beach tower
"deira, dubai",united arab emirates,besthoteloffers.net,1197827,1887.0,8.9,4,2018-06-24 12:51:48.017913,j5 rimal hotel apartments
"al mina, dubai",united arab emirates,besthoteloffers.net,1049229,1705.0,6.3,4,2018-06-24 12:51:48.017913,capitol hotel dubai
"dubai, united arab emirates",united arab emirates,besthoteloffers.net,2670934,2616.0,8.7,5,2018-06-24 12:51:48.017913,ghaya grand hotel
"deira, dubai",united arab emirates,besthoteloffers.net,1397624,2037.0,7.6,4,2018-06-24 12:51:48.017913,samaya hotel deira
"bur dubai, dubai",united arab emirates,besthoteloffers.net,1271777,1696.0,5.2,4,2018-06-24 12:51:48.017913,ramee royal hotel
"bur dubai, dubai",united arab emirates,besthoteloffers.net,1049131,1702.0,7.3,3,2018-06-24 12:51:48.017913,golden sands hotel apartments
"jumeirah lakes towers, dubai",united arab emirates,besthoteloffers.net,2304420,2614.0,8.8,5,2018-06-24 12:51:48.017913,bonnington jumeirah lakes towers
"deira, dubai",united arab emirates,besthoteloffers.net,1049160,1272.0,6.7,3,2018-06-24 12:51:48.017913,mayfair hotel dubai
"bur dubai, dubai",united arab emirates,besthoteloffers.net,1517742,1764.0,7.9,3,2018-06-24 12:51:48.017913,al manar grand hotel apartment
"dubai marina, dubai",united arab emirates,besthoteloffers.net,1749703,1782.0,8.0,3,2018-06-24 12:51:48.017913,pearl marina hotel apartments
"warsan, dubai",united arab emirates,besthoteloffers.net,2563538,6038.0,8.4,4,2018-06-24 12:51:48.017913,desert palm dubai
"jumeirah lakes towers, dubai",united arab emirates,besthoteloffers.net,1475996,3393.0,8.0,3,2018-06-24 12:51:48.017913,oaks liwa heights
"dubai city centre, dubai",united arab emirates,besthoteloffers.net,1197814,1759.0,7.0,4,2018-06-24 12:51:48.017913,the carlton tower hotel
"port saeed, dubai",united arab emirates,besthoteloffers.net,1374408,3170.0,8.9,5,2018-06-24 12:51:48.017913,flora creek deluxe hotel apartments
"dubai, united arab emirates",united arab emirates,besthoteloffers.net,1543717,1983.0,8.1,3,2018-06-24 12:51:48.017913,premier inn dubai silicon oasis
"deira, dubai",united arab emirates,besthoteloffers.net,1845426,1824.0,7.7,4,2018-06-24 12:51:48.017913,ramada deira
"al qusais, dubai",united arab emirates,besthoteloffers.net,1270135,2192.0,8.3,4,2018-06-24 12:51:48.017913,al bustan centre & residence
"barsha heights, dubai",united arab emirates,besthoteloffers.net,2917669,1841.0,8.2,4,2018-06-24 12:51:48.017913,auris inn al muhanna
"al barsha, dubai",united arab emirates,besthoteloffers.net,1815003,1903.0,8.8,4,2018-06-24 12:51:48.017913,marmara hotel apartments
"barsha heights, dubai",united arab emirates,besthoteloffers.net,1767461,1698.0,8.3,4,2018-06-24 12:51:48.017913,auris metro central hotel apartments
"al barsha, dubai",united arab emirates,besthoteloffers.net,1526805,2751.0,7.5,3,2018-06-24 12:51:48.017913,avari hotel apartments al barsha
"deira, dubai",united arab emirates,besthoteloffers.net,1197832,1970.0,7.6,4,2018-06-24 12:51:48.017913,marco polo hotel dubai
"al qusais, dubai",united arab emirates,besthoteloffers.net,1709194,1878.0,8.9,4,2018-06-24 12:51:48.017913,time grand plaza hotel
"bur dubai, dubai",united arab emirates,besthoteloffers.net,1708012,1558.0,7.6,3,2018-06-24 12:51:48.017913,xclusive maples hotel apartment
"deira, dubai",united arab emirates,besthoteloffers.net,1633909,1604.0,5.9,2,2018-06-24 12:51:48.017913,ramee guestline hotel
"deira, dubai",united arab emirates,besthoteloffers.net,1180701,1683.0,6.5,4,2018-06-24 12:51:48.017913,moscow hotel
"bur dubai, dubai",united arab emirates,besthoteloffers.net,1538098,1474.0,6.0,3,2018-06-24 12:51:48.017913,smana hotel al raffa
"port saeed, dubai",united arab emirates,besthoteloffers.net,2466589,1793.0,8.8,3,2018-06-24 12:51:48.017913,j5 hotels - port saeed
"al barsha, dubai",united arab emirates,besthoteloffers.net,1543709,1671.0,8.1,4,2018-06-24 12:51:48.017913,rose garden hotel apartments al barsha
"dubai city centre, dubai",united arab emirates,besthoteloffers.net,1198931,1520.0,7.0,3,2018-06-24 12:51:48.017913,landmark plaza baniyas
"al barsha, dubai",united arab emirates,besthoteloffers.net,1605086,2340.0,8.1,4,2018-06-24 12:51:48.017913,abidos hotel apartment al barsha
"al garhoud, dubai",united arab emirates,besthoteloffers.net,1197820,2311.0,8.9,5,2018-06-24 12:51:48.017913,roda al bustan hotel
"deira, dubai",united arab emirates,besthoteloffers.net,1049202,1749.0,8.8,4,2018-06-24 12:51:48.017913,flora grand hotel
"palm jumeirah, dubai",united arab emirates,besthoteloffers.net,1800283,5943.0,9.0,5,2018-06-24 12:51:48.017913,fairmont the palm
"al barsha, dubai",united arab emirates,besthoteloffers.net,2125584,3172.0,8.8,4,2018-06-24 12:51:48.017913,ivory grand hotel apartments
"bur dubai, dubai",united arab emirates,besthoteloffers.net,1049240,2341.0,8.6,4,2018-06-24 12:51:48.017913,savoy crest hotel apartment
"barsha heights, dubai",united arab emirates,besthoteloffers.net,1680925,1834.0,6.3,4,2018-06-24 12:51:48.017913,ramee rose hotel
"bur dubai, dubai",united arab emirates,besthoteloffers.net,1417831,2110.0,7.3,4,2018-06-24 12:51:48.017913,al waleed palace hotel apartments oud metha
"bur dubai, dubai",united arab emirates,besthoteloffers.net,1224885,1587.0,8.5,4,2018-06-24 12:51:48.017913,royal ascot hotel
"al barsha, dubai",united arab emirates,besthoteloffers.net,1518371,2002.0,7.9,4,2018-06-24 12:51:48.017913,time topaz hotel apartments
"al barsha, dubai",united arab emirates,besthoteloffers.net,1787617,1723.0,8.7,4,2018-06-24 12:51:48.017913,cosmopolitan hotel dubai
"al wasl, dubai",united arab emirates,besthoteloffers.net,1049224,2280.0,8.8,4,2018-06-24 12:51:48.017913,villa rotana - dubai
"deira, dubai",united arab emirates,besthoteloffers.net,1049118,1415.0,7.5,3,2018-06-24 12:51:48.017913,comfort inn hotel dubai
"al khabaisi, dubai",united arab emirates,besthoteloffers.net,1198990,1569.0,8.6,4,2018-06-24 12:51:48.017913,best western premier deira
"bur dubai, dubai",united arab emirates,besthoteloffers.net,1197816,1569.0,7.2,4,2018-06-24 12:51:48.017913,grand excelsior hotel bur dubai
"deira, dubai",united arab emirates,besthoteloffers.net,1271567,1188.0,6.7,4,2018-06-24 12:51:48.017913,nihal palace hotel
"port saeed, dubai",united arab emirates,besthoteloffers.net,1272719,2004.0,6.5,4,2018-06-24 12:51:48.017913,tulip creek hotel apartments
"al barsha, dubai",united arab emirates,besthoteloffers.net,2767742,2227.0,8.9,4,2018-06-24 12:51:48.017913,flora al barsha hotel
"bur dubai, dubai",united arab emirates,besthoteloffers.net,1656061,2016.0,8.9,4,2018-06-24 12:51:48.017913,dunes hotel apartments oud metha
"deira, dubai",united arab emirates,besthoteloffers.net,1680463,2162.0,6.6,3,2018-06-24 12:51:48.017913,auris hotel apartments deira
"deira, dubai",united arab emirates,besthoteloffers.net,1197830,1697.0,7.8,4,2018-06-24 12:51:48.017913,avari dubai hotel
"barsha heights, dubai",united arab emirates,besthoteloffers.net,2730961,2578.0,7.0,4,2018-06-24 12:51:48.017913,time crystal hotel apartments
"barsha heights, dubai",united arab emirates,besthoteloffers.net,2633099,4234.0,8.4,4,2018-06-24 12:51:48.017913,home to home hotel apartments
"dubai city centre, dubai",united arab emirates,besthoteloffers.net,1566293,1427.0,6.4,3,2018-06-24 12:51:48.017913,astoria hotel dubai
"hor al anz east, dubai",united arab emirates,besthoteloffers.net,1049215,1047.0,5.6,4,2018-06-24 12:51:48.017913,abjad grand hotel
"bur dubai, dubai",united arab emirates,besthoteloffers.net,1813433,2341.0,8.8,3,2018-06-24 12:51:48.017913,savoy central hotel apartments
"port saeed, dubai",united arab emirates,besthoteloffers.net,1180692,3170.0,8.5,5,2018-06-24 12:51:48.017913,flora park deluxe hotel apartments
"deira, dubai",united arab emirates,besthoteloffers.net,2068625,1802.0,6.3,3,2018-06-24 12:51:48.017913,sun & sands downtown hotel
"barsha heights, dubai",united arab emirates,besthoteloffers.net,3229493,1803.0,9.8,4,2018-06-24 12:51:48.017913,tryp by wyndham dubai
"port saeed, dubai",united arab emirates,besthoteloffers.net,3379010,1868.0,9.1,3,2018-06-24 12:51:48.017913,rove city centre
"deira, dubai",united arab emirates,besthoteloffers.net,1199073,1839.0,8.1,5,2018-06-24 12:51:48.017913,carlton palace hotel dubai
"bur dubai, dubai",united arab emirates,besthoteloffers.net,1597621,2506.0,8.6,4,2018-06-24 12:51:48.017913,savoy suites hotel apartment dubai
"trade centre 1, dubai",united arab emirates,besthoteloffers.net,1197786,3310.0,8.9,5,2018-06-24 12:51:48.017913,fairmont dubai
"dubai marina, dubai",united arab emirates,besthoteloffers.net,2864401,2600.0,8.5,4,2018-06-24 12:51:48.017913,jannah place dubai marina
"al barsha, dubai",united arab emirates,besthoteloffers.net,1296167,1574.0,7.0,4,2018-06-24 12:51:48.017913,golden tulip al barsha
"al bada'a, dubai",united arab emirates,besthoteloffers.net,1813391,1272.0,8.6,3,2018-06-24 12:51:48.017913,al khoory executive hotel
"deira, dubai",united arab emirates,besthoteloffers.net,1597612,6627.0,8.5,4,2018-06-24 12:51:48.017913,deira suites hotel apartment
"bur dubai, dubai",united arab emirates,besthoteloffers.net,1494543,1527.0,7.0,3,2018-06-24 12:51:48.017913,tulip hotel apartments
"dubai sports city, dubai",united arab emirates,besthoteloffers.net,2643919,1820.0,8.2,3,2018-06-24 12:51:48.017913,fakhruddin hotel apartments
"dubai, united arab emirates",united arab emirates,besthoteloffers.net,1826210,2371.0,8.0,3,2018-06-24 12:51:48.017913,abidos hotel apartment dubailand
"deira, dubai",united arab emirates,besthoteloffers.net,1554138,1908.0,,3,2018-06-24 12:51:48.017913,baisan hotel apartments dubai
"al barsha, dubai",united arab emirates,besthoteloffers.net,2739858,3425.0,8.4,4,2018-06-24 12:51:48.017913,city stay prime hotel apartment
"dubai city centre, dubai",united arab emirates,besthoteloffers.net,1795872,1447.0,6.0,4,2018-06-24 12:51:48.017913,saffron boutique hotel
"bur dubai, dubai",united arab emirates,besthoteloffers.net,1199697,1347.0,6.5,3,2018-06-24 12:51:48.017913,palm beach hotel dubai
"bur dubai, dubai",united arab emirates,besthoteloffers.net,1197803,1400.0,7.6,4,2018-06-24 12:51:48.017913,seaview hotel dubai
"bur dubai, dubai",united arab emirates,besthoteloffers.net,1448845,1511.0,7.0,4,2018-06-24 12:51:48.017913,the country club hotel
"al barsha, dubai",united arab emirates,besthoteloffers.net,2766106,1163.0,6.7,3,2018-06-24 12:51:48.017913,grand midwest view hotel apartments
"deira, dubai",united arab emirates,besthoteloffers.net,1502376,2538.0,7.4,4,2018-06-24 12:51:48.017913,lotus downtown metro hotel apartments
"bur dubai, dubai",united arab emirates,besthoteloffers.net,1049168,1767.0,6.0,4,2018-06-24 12:51:48.017913,pearl residence
"al jafiliya, dubai",united arab emirates,besthoteloffers.net,1049179,1099.0,6.9,3,2018-06-24 12:51:48.017913,chelsea plaza hotel
"bur dubai, dubai",united arab emirates,besthoteloffers.net,1541925,1422.0,5.2,3,2018-06-24 12:51:48.017913,london creek hotel apartments
"al barsha, dubai",united arab emirates,besthoteloffers.net,3009874,1532.0,8.3,4,2018-06-24 12:51:48.017913,al khoory atrium hotel
